name label
Michael_Wayne_0001_L.jpg 0
closed_eye_1149.jpg_face_1_L.jpg 1
closed_eye_2428.jpg_face_4_L.jpg 1
Jim_Bollman_0001_L.jpg 0
closed_eye_1661.jpg_face_3_L.jpg 1
closed_eye_1077.jpg_face_3_L.jpg 1
Peter_Rasmussen_0001_L.jpg 0
Joan_Claybrook_0001_L.jpg 0
closed_eye_1143.jpg_face_2_L.jpg 1
closed_eye_1561.jpg_face_1_L.jpg 1
Jim_Harrick_0001_L.jpg 0
Erik_Morales_0001_L.jpg 0
Keiko_Sofia_Fujimori_0001_L.jpg 0
James_Smith_0001_L.jpg 0
Mike_Duke_0001_L.jpg 0
closed_eye_2114.jpg_face_2_L.jpg 1
closed_eye_1368.jpg_face_1_L.jpg 1
closed_eye_0347.jpg_face_2_L.jpg 1
Gwendal_Peizerat_0001_L.jpg 0
Emmanuel_Filiberto_0001_L.jpg 0
Aly_Wagner_0001_L.jpg 0
closed_eye_1608.jpg_face_1_L.jpg 1
Mark_Podlesny_0001_L.jpg 0
Hana_Makhmalbaf_0001_L.jpg 0
Adam_Rich_0001_L.jpg 0
Rodney_Dangerfield_0001_L.jpg 0
Pascal_Affi_Nguessan_0001_L.jpg 0
closed_eye_0698.jpg_face_1_L.jpg 1
closed_eye_0493.jpg_face_1_L.jpg 1
Robert_Lange_0001_L.jpg 0
Luciano_Bovicelli_0001_L.jpg 0
closed_eye_2336.jpg_face_1_L.jpg 1
closed_eye_2269.jpg_face_2_L.jpg 1
Brian_Campbell_0001_L.jpg 0
Hermogenes_Ebdane_Jr_0001_L.jpg 0
closed_eye_2524.jpg_face_2_L.jpg 1
Ainsworth_Dyer_0001_L.jpg 0
Christian_Wulff_0001_L.jpg 0
closed_eye_1426.jpg_face_1_L.jpg 1
closed_eye_1600.jpg_face_1_L.jpg 1
closed_eye_2703.jpg_face_1_L.jpg 1
Kate_Hudson_0001_L.jpg 0
closed_eye_0238.jpg_face_2_L.jpg 1
closed_eye_1552.BMP_face_1_L.jpg 1
closed_eye_0160.jpg_face_1_L.jpg 1
closed_eye_2258.jpg_face_1_L.jpg 1
closed_eye_2507.jpg_face_1_L.jpg 1
closed_eye_0142.jpg_face_1_L.jpg 1
Richard_Langille_0001_L.jpg 0
John_Banko_0001_L.jpg 0
Anne_Krueger_0001_L.jpg 0
closed_eye_1489.jpg_face_2_L.jpg 1
Ernie_Grunfeld_0001_L.jpg 0
Lucio_Gutierrez_0001_L.jpg 0
closed_eye_2717.jpg_face_1_L.jpg 1
closed_eye_1745.jpg_face_3_L.jpg 1
Frank_Van_Ecke_0001_L.jpg 0
Nikki_McKibbin_0001_L.jpg 0
Akbar_Al_Baker_0001_L.jpg 0
Leo_Ramirez_0001_L.jpg 0
closed_eye_2367.jpg_face_1_L.jpg 1
closed_eye_1531.jpg_face_1_L.jpg 1
closed_eye_0603.jpg_face_1_L.jpg 1
closed_eye_2384.jpg_face_1_L.jpg 1
closed_eye_0593.jpg_face_1_L.jpg 1
Steve_Wariner_0001_L.jpg 0
Alfredo_di_Stefano_0001_L.jpg 0
Kim_Ryong-sung_0001_L.jpg 0
closed_eye_2677.jpg_face_1_L.jpg 1
closed_eye_1671.jpg_face_1_L.jpg 1
closed_eye_1279.jpg_face_1_L.jpg 1
Blythe_Danner_0001_L.jpg 0
Kurt_Suzuki_0001_L.jpg 0
closed_eye_1692.jpg_face_1_L.jpg 1
closed_eye_1740.jpg_face_1_L.jpg 1
closed_eye_1287.jpg_face_1_L.jpg 1
Andres_Pastrana_0001_L.jpg 0
Ally_Sheedy_0001_L.jpg 0
Herbert_Haupt_0001_L.jpg 0
closed_eye_0509.jpg_face_1_L.jpg 1
closed_eye_1885.jpg_face_1_L.jpg 1
Jorge_Enrique_Jimenez_0001_L.jpg 0
closed_eye_0421.jpg_face_1_L.jpg 1
closed_eye_1890.jpg_face_1_L.jpg 1
Jonathan_Arden_0001_L.jpg 0
Pierre_Pettigrew_0001_L.jpg 0
closed_eye_1549.BMP_face_4_L.jpg 1
closed_eye_2403.jpg_face_1_L.jpg 1
Marcelo_Rios_0001_L.jpg 0
Pierre_Gagnon_0001_L.jpg 0
closed_eye_0226.BMP_face_1_L.jpg 1
closed_eye_0900.jpg_face_2_L.jpg 1
closed_eye_1229.jpg_face_1_L.jpg 1
closed_eye_0693.jpg_face_3_L.jpg 1
closed_eye_1589.jpg_face_1_L.jpg 1
Valentino_Rossi_0001_L.jpg 0
Damon_Stoudamire_0001_L.jpg 0
closed_eye_0426.jpg_face_1_L.jpg 1
Helen_Darling_0001_L.jpg 0
Brook_Robinson_0001_L.jpg 0
closed_eye_2295.jpg_face_1_L.jpg 1
Peter_OToole_0001_L.jpg 0
Grant_Rossenmeyer_0001_L.jpg 0
closed_eye_1484.jpg_face_1_L.jpg 1
Steve_Peace_0001_L.jpg 0
Young_Kim_0001_L.jpg 0
closed_eye_1646.jpg_face_1_L.jpg 1
closed_eye_0827.jpg_face_1_L.jpg 1
closed_eye_0312.jpg_face_2_L.jpg 1
closed_eye_0772.jpg_face_2_L.jpg 1
Andy_Hebb_0001_L.jpg 0
Rowan_Williams_0001_L.jpg 0
Winston_Churchill_0001_L.jpg 0
closed_eye_1972.jpg_face_1_L.jpg 1
closed_eye_1242.jpg_face_1_L.jpg 1
closed_eye_0271.jpg_face_1_L.jpg 1
Joe_Mantegna_0001_L.jpg 0
John_Edwards_0001_L.jpg 0
closed_eye_0464.jpg_face_1_L.jpg 1
Gene_Autry_0001_L.jpg 0
closed_eye_0146.jpg_face_2_L.jpg 1
Mary_Hill_0001_L.jpg 0
Larry_Ralston_0001_L.jpg 0
Debra_Shank_0001_L.jpg 0
closed_eye_1537.jpg_face_1_L.jpg 1
Joaquim_Levy_0001_L.jpg 0
Taoufik_Mathlouthi_0001_L.jpg 0
Maria_Burks_0001_L.jpg 0
closed_eye_1516.jpg_face_1_L.jpg 1
closed_eye_1255.jpg_face_2_L.jpg 1
Billy_Boyd_0001_L.jpg 0
Kathryn_Grayson_0001_L.jpg 0
William_Swor_0001_L.jpg 0
John_McCormack_0001_L.jpg 0
closed_eye_2123.jpg_face_2_L.jpg 1
closed_eye_0267.jpg_face_1_L.jpg 1
closed_eye_0071.jpg_face_1_L.jpg 1
closed_eye_1015.png_face_1_L.jpg 1
closed_eye_1089.jpg_face_1_L.jpg 1
closed_eye_0919.jpg_face_2_L.jpg 1
Anne_Donovan_0001_L.jpg 0
Jose_Rosado_0001_L.jpg 0
closed_eye_1985.jpg_face_1_L.jpg 1
closed_eye_1362.BMP_face_6_L.jpg 1
Zinedine_Zidane_0001_L.jpg 0
closed_eye_2666.jpg_face_1_L.jpg 1
closed_eye_2329.BMP_face_2_L.jpg 1
John_Eder_0001_L.jpg 0
closed_eye_0604.jpg_face_1_L.jpg 1
Thomas_Franklin_0001_L.jpg 0
closed_eye_1953.jpg_face_2_L.jpg 1
closed_eye_1113.jpg_face_3_L.jpg 1
closed_eye_1307.jpg_face_1_L.jpg 1
Paul_Byrd_0001_L.jpg 0
closed_eye_2643.jpg_face_1_L.jpg 1
closed_eye_0901.jpg_face_1_L.jpg 1
Iain_Anderson_0001_L.jpg 0
closed_eye_1666.jpg_face_1_L.jpg 1
Chris_Simon_0001_L.jpg 0
Itamar_Franco_0001_L.jpg 0
Patricia_Wartusch_0001_L.jpg 0
closed_eye_1266.jpg_face_1_L.jpg 1
Alex_Ferguson_0001_L.jpg 0
Paul_Krueger_0001_L.jpg 0
Ray_Price_0001_L.jpg 0
Ahmad_Masood_0001_L.jpg 0
Rogerio_Romero_0001_L.jpg 0
closed_eye_2444.jpg_face_2_L.jpg 1
closed_eye_1087.jpg_face_2_L.jpg 1
closed_eye_2137.jpg_face_1_L.jpg 1
closed_eye_0841.jpg_face_2_L.jpg 1
closed_eye_2378.jpg_face_1_L.jpg 1
Darren_Campel_0001_L.jpg 0
closed_eye_2317.jpg_face_1_L.jpg 1
Christine_Baumgartner_0001_L.jpg 0
Khatol_Mohammad_Zai_0001_L.jpg 0
closed_eye_1175.jpg_face_1_L.jpg 1
Lars_Burgsmuller_0001_L.jpg 0
Janet_Thorpe_0001_L.jpg 0
Paulie_Ayala_0001_L.jpg 0
closed_eye_2631.jpg_face_1_L.jpg 1
closed_eye_1963.jpg_face_1_L.jpg 1
closed_eye_1023.jpg_face_1_L.jpg 1
closed_eye_1445.jpg_face_1_L.jpg 1
Cathy_Freeman_0001_L.jpg 0
Edward_Greenspan_0001_L.jpg 0
Queen_Noor_0001_L.jpg 0
Lisa_Gottsegen_0001_L.jpg 0
closed_eye_2770.jpg_face_1_L.jpg 1
Takenori_Kanzaki_0001_L.jpg 0
closed_eye_0683.jpg_face_1_L.jpg 1
closed_eye_0894.jpg_face_1_L.jpg 1
closed_eye_0180.jpg_face_1_L.jpg 1
Severino_Antinori_0001_L.jpg 0
James_Wallack_0001_L.jpg 0
closed_eye_0264.BMP_face_1_L.jpg 1
Anders_Ebbeson_0001_L.jpg 0
Ken_Balk_0001_L.jpg 0
Aretha_Franklin_0001_L.jpg 0
closed_eye_0720.jpg_face_2_L.jpg 1
closed_eye_2029.jpg_face_1_L.jpg 1
Roger_Toussaint_0001_L.jpg 0
closed_eye_0646.jpg_face_1_L.jpg 1
Carlos_Queiroz_0001_L.jpg 0
Fernando_Hierro_0001_L.jpg 0
Saeed_Mortazavi_0001_L.jpg 0
closed_eye_1501.jpg_face_1_L.jpg 1
closed_eye_2079.jpg_face_1_L.jpg 1
David_Coulthard_0001_L.jpg 0
closed_eye_2146.jpg_face_1_L.jpg 1
closed_eye_2138.jpg_face_2_L.jpg 1
Gerard_Depardieu_0001_L.jpg 0
closed_eye_0751.jpg_face_1_L.jpg 1
Michael_Capellas_0001_L.jpg 0
Tom_Sizemore_0001_L.jpg 0
Sachiko_Yamada_0001_L.jpg 0
closed_eye_0809.jpg_face_2_L.jpg 1
Ralph_Friedgen_0001_L.jpg 0
closed_eye_1630.jpg_face_1_L.jpg 1
closed_eye_0613.jpg_face_1_L.jpg 1
Kevin_Borseth_0001_L.jpg 0
Tina_Conner_0001_L.jpg 0
GL_Peiris_0001_L.jpg 0
Morgan_Fairchild_0001_L.jpg 0
Peter_Camejo_0001_L.jpg 0
David_Duval_0001_L.jpg 0
closed_eye_1301.jpg_face_2_L.jpg 1
Jonathan_Tiomkin_0001_L.jpg 0
Fernando_Sanz_0001_L.jpg 0
Ciro_Gomes_0001_L.jpg 0
closed_eye_1946.jpg_face_2_L.jpg 1
Daniel_Comisso_Urdaneta_0001_L.jpg 0
Richard_Rodriguez_0001_L.jpg 0
Enrique_Medina_Gomez_0001_L.jpg 0
closed_eye_0276.jpg_face_2_L.jpg 1
Kevin_Harvick_0001_L.jpg 0
closed_eye_1811.jpg_face_1_L.jpg 1
closed_eye_2267.jpg_face_1_L.jpg 1
closed_eye_2224.jpg_face_1_L.jpg 1
closed_eye_2234.jpg_face_3_L.jpg 1
Katharine_Hepburn_0001_L.jpg 0
Goran_Persson_0001_L.jpg 0
closed_eye_1335.jpg_face_2_L.jpg 1
closed_eye_2693.jpg_face_1_L.jpg 1
William_Umbach_0001_L.jpg 0
closed_eye_0168.jpg_face_1_L.jpg 1
Alexandre_Despatie_0001_L.jpg 0
closed_eye_0104.jpg_face_2_L.jpg 1
closed_eye_1486.jpg_face_2_L.jpg 1
Joshua_Perper_0001_L.jpg 0
closed_eye_2046.jpg_face_1_L.jpg 1
Eurico_Guterres_0001_L.jpg 0
closed_eye_2216.jpg_face_1_L.jpg 1
closed_eye_0948.jpg_face_2_L.jpg 1
closed_eye_1265.jpg_face_2_L.jpg 1
Tim_Curley_0001_L.jpg 0
closed_eye_1359.jpg_face_1_L.jpg 1
Howard_Dean_0001_L.jpg 0
closed_eye_0656.jpg_face_1_L.jpg 1
closed_eye_1959.jpg_face_2_L.jpg 1
closed_eye_2126.jpg_face_2_L.jpg 1
closed_eye_1579.BMP_face_1_L.jpg 1
Uzi_Landau_0001_L.jpg 0
closed_eye_2087.jpg_face_2_L.jpg 1
Cristina_Saralegui_0001_L.jpg 0
closed_eye_1278.jpg_face_1_L.jpg 1
closed_eye_1497.jpg_face_3_L.jpg 1
Chris_Forsyth_0001_L.jpg 0
closed_eye_1572.jpg_face_1_L.jpg 1
closed_eye_0519.jpg_face_1_L.jpg 1
closed_eye_0024.jpg_face_2_L.jpg 1
closed_eye_1329.jpg_face_2_L.jpg 1
closed_eye_2214.jpg_face_2_L.jpg 1
closed_eye_1277.jpg_face_1_L.jpg 1
closed_eye_0045.jpg_face_1_L.jpg 1
closed_eye_2132.jpg_face_2_L.jpg 1
Mike_Richter_0001_L.jpg 0
closed_eye_2152.jpg_face_1_L.jpg 1
closed_eye_1179.jpg_face_1_L.jpg 1
Pervez_Musharraf_0001_L.jpg 0
closed_eye_1295.jpg_face_1_L.jpg 1
Fred_Swan_0001_L.jpg 0
closed_eye_2064.jpg_face_1_L.jpg 1
Ashraf_Ghani_0001_L.jpg 0
closed_eye_1490.jpg_face_1_L.jpg 1
James_Caan_0001_L.jpg 0
Kelly_Santos_0001_L.jpg 0
Joanne_Duquette_0001_L.jpg 0
closed_eye_2747.BMP_face_1_L.jpg 1
closed_eye_0193.jpg_face_1_L.jpg 1
closed_eye_0843.jpg_face_1_L.jpg 1
closed_eye_1869.jpg_face_1_L.jpg 1
Steven_Curtis_Chapman_0001_L.jpg 0
closed_eye_0812.jpg_face_1_L.jpg 1
Monique_Garbrecht-Enfeldt_0001_L.jpg 0
Elisabeth_Schumacher_0001_L.jpg 0
Charlize_Theron_0001_L.jpg 0
Jane_Fonda_0001_L.jpg 0
closed_eye_2346.BMP_face_1_L.jpg 1
closed_eye_0866.jpg_face_1_L.jpg 1
closed_eye_2614.jpg_face_1_L.jpg 1
closed_eye_0247.jpg_face_2_L.jpg 1
closed_eye_1502.jpg_face_1_L.jpg 1
closed_eye_2586.jpg_face_1_L.jpg 1
closed_eye_0189.jpg_face_2_L.jpg 1
closed_eye_2010.jpg_face_1_L.jpg 1
closed_eye_1798.jpg_face_1_L.jpg 1
Sanjay_Chawla_0001_L.jpg 0
closed_eye_1236.jpg_face_1_L.jpg 1
Charles_Richardson_0001_L.jpg 0
Gong_Ruina_0001_L.jpg 0
closed_eye_1363.jpg_face_1_L.jpg 1
closed_eye_1655.BMP_face_2_L.jpg 1
closed_eye_1679.BMP_face_1_L.jpg 1
closed_eye_0670.jpg_face_1_L.jpg 1
Adolfo_Aguilar_Zinser_0001_L.jpg 0
Stan_Kroenke_0001_L.jpg 0
Jim_Schwarz_0001_L.jpg 0
closed_eye_1986.jpg_face_1_L.jpg 1
closed_eye_1960.jpg_face_1_L.jpg 1
closed_eye_0862.jpg_face_1_L.jpg 1
Gunilla_Backman_0001_L.jpg 0
closed_eye_0863.jpg_face_1_L.jpg 1
Michelle_Rodriguez_0001_L.jpg 0
closed_eye_1742.jpg_face_1_L.jpg 1
closed_eye_2015.jpg_face_1_L.jpg 1
Mark_Rosenbaum_0001_L.jpg 0
Michael_Chang_0001_L.jpg 0
James_Mathis_0001_L.jpg 0
Michelle_Lecky_0001_L.jpg 0
James_Harris_0001_L.jpg 0
Keira_Knightley_0001_L.jpg 0
Amy_Cotton_0001_L.jpg 0
closed_eye_1132.jpg_face_1_L.jpg 1
closed_eye_2768.jpg_face_1_L.jpg 1
closed_eye_0253.jpg_face_3_L.jpg 1
Ellen_Saracini_0001_L.jpg 0
JK_Rowling_0001_L.jpg 0
Jeanne_Anne_Schroeder_0001_L.jpg 0
Tyler_Grillo_0001_L.jpg 0
closed_eye_2181.jpg_face_1_L.jpg 1
Richard_Levin_0001_L.jpg 0
closed_eye_1312.jpg_face_2_L.jpg 1
closed_eye_0318.jpg_face_1_L.jpg 1
closed_eye_0505.jpg_face_1_L.jpg 1
closed_eye_2408.jpg_face_1_L.jpg 1
Michael_Richards_0001_L.jpg 0
closed_eye_1856.jpg_face_1_L.jpg 1
closed_eye_1634.jpg_face_1_L.jpg 1
Jeff_Roehm_0001_L.jpg 0
closed_eye_2033.jpg_face_1_L.jpg 1
closed_eye_2140.jpg_face_3_L.jpg 1
closed_eye_2035.jpg_face_1_L.jpg 1
Luo_Linquan_0001_L.jpg 0
closed_eye_0957.JPG_face_1_L.jpg 1
Ludwig_Ovalle_0001_L.jpg 0
closed_eye_2670.jpg_face_1_L.jpg 1
Andrew_Luster_0001_L.jpg 0
Dave_Robertson_0001_L.jpg 0
Andy_Roddick_0001_L.jpg 0
closed_eye_0336.jpg_face_1_L.jpg 1
closed_eye_0972.jpg_face_1_L.jpg 1
Craig_David_0001_L.jpg 0
closed_eye_0282.jpg_face_1_L.jpg 1
Chris_Whitney_0001_L.jpg 0
closed_eye_0539.jpg_face_1_L.jpg 1
Jiri_Novak_0001_L.jpg 0
closed_eye_1246.jpg_face_3_L.jpg 1
Moon-So-ri_0001_L.jpg 0
Andrew_Caldecott_0001_L.jpg 0
closed_eye_2721.jpg_face_1_L.jpg 1
Sven_Goran_Eriksson_0001_L.jpg 0
closed_eye_0422.jpg_face_1_L.jpg 1
Ewan_McGregor_0001_L.jpg 0
Johnny_Depp_0001_L.jpg 0
Troy_Aikman_0001_L.jpg 0
closed_eye_2692.jpg_face_1_L.jpg 1
Michelle_Hofland_0001_L.jpg 0
closed_eye_1670.jpg_face_2_L.jpg 1
closed_eye_2689.jpg_face_4_L.jpg 1
Ali_Ahmeti_0001_L.jpg 0
Ray_Wasden_0001_L.jpg 0
Tom_Amstutz_0001_L.jpg 0
closed_eye_1674.BMP_face_1_L.jpg 1
closed_eye_1011.jpg_face_1_L.jpg 1
closed_eye_0365.jpg_face_2_L.jpg 1
closed_eye_2759.BMP_face_1_L.jpg 1
Carla_Myers_0001_L.jpg 0
Yory_Boy_Campas_0001_L.jpg 0
Laura_Schlessinger_0001_L.jpg 0
Tom_Jones_0001_L.jpg 0
closed_eye_2256.jpg_face_1_L.jpg 1
Olympia_Dukakis_0001_L.jpg 0
Pablo_Khulental_0001_L.jpg 0
closed_eye_1505.jpg_face_1_L.jpg 1
Catherine_Woodard_0001_L.jpg 0
Tom_Hanusik_0001_L.jpg 0
closed_eye_0427.jpg_face_1_L.jpg 1
closed_eye_2034.jpg_face_1_L.jpg 1
Steve_Ballmer_0001_L.jpg 0
closed_eye_2626.BMP_face_1_L.jpg 1
closed_eye_0072.jpg_face_1_L.jpg 1
John_Scarlett_0001_L.jpg 0
closed_eye_2259.jpg_face_1_L.jpg 1
closed_eye_0093.jpg_face_1_L.jpg 1
closed_eye_1867.jpg_face_1_L.jpg 1
Andre_Lange_0001_L.jpg 0
closed_eye_2780.jpg_face_1_L.jpg 1
closed_eye_2813.BMP_face_1_L.jpg 1
Kristanna_Loken_0001_L.jpg 0
closed_eye_0836.jpg_face_1_L.jpg 1
Dexter_Jackson_0001_L.jpg 0
Yekaterina_Guseva_0001_L.jpg 0
closed_eye_0820.BMP_face_1_L.jpg 1
closed_eye_0873.jpg_face_1_L.jpg 1
Hayden_Panettiere_0001_L.jpg 0
Boris_Jordan_0001_L.jpg 0
Hector_Grullon_0001_L.jpg 0
Erin_Brockovich_0001_L.jpg 0
closed_eye_0319.jpg_face_1_L.jpg 1
Carol_Carmody_0001_L.jpg 0
Stephen_Webster_0001_L.jpg 0
William_Webster_0001_L.jpg 0
Gabriel_Hughes_0001_L.jpg 0
Terry_Lynn_Barton_0001_L.jpg 0
Tony_Shalhoub_0001_L.jpg 0
closed_eye_2074.jpg_face_3_L.jpg 1
closed_eye_0886.jpg_face_1_L.jpg 1
David_Eldon_0001_L.jpg 0
closed_eye_2782.jpg_face_1_L.jpg 1
closed_eye_0162.jpg_face_1_L.jpg 1
Chandrika_Kumaratunga_0001_L.jpg 0
Mick_McCarthy_0001_L.jpg 0
Steve_Rush_0001_L.jpg 0
closed_eye_1849.jpg_face_1_L.jpg 1
closed_eye_0241.jpg_face_1_L.jpg 1
Arye_Mekel_0001_L.jpg 0
Daniel_Darnell_0001_L.jpg 0
closed_eye_2680.jpg_face_2_L.jpg 1
Jim_Hardin_0001_L.jpg 0
Benjamin_Bratt_0001_L.jpg 0
closed_eye_2500.jpg_face_1_L.jpg 1
closed_eye_1647.jpg_face_1_L.jpg 1
closed_eye_0030.jpg_face_2_L.jpg 1
closed_eye_2568.jpg_face_1_L.jpg 1
Nino_DAngelo_0001_L.jpg 0
closed_eye_0341.jpg_face_2_L.jpg 1
Laura_Pausini_0001_L.jpg 0
closed_eye_0081.jpg_face_1_L.jpg 1
closed_eye_1699.jpg_face_1_L.jpg 1
Denis_Coderre_0001_L.jpg 0
Bronson_Arroyo_0001_L.jpg 0
closed_eye_2388.jpg_face_1_L.jpg 1
Heather_Willson_0001_L.jpg 0
Robinson_Stevenin_0001_L.jpg 0
Rick_Barnes_0001_L.jpg 0
closed_eye_1520.jpg_face_1_L.jpg 1
closed_eye_2574.jpg_face_1_L.jpg 1
Andrea_Yates_0001_L.jpg 0
Rudy_Tomjanovich_0001_L.jpg 0
closed_eye_2696.jpg_face_1_L.jpg 1
William_Hyde_0001_L.jpg 0
closed_eye_0309.jpg_face_1_L.jpg 1
closed_eye_2261.jpg_face_3_L.jpg 1
Lily_Tomlin_0001_L.jpg 0
closed_eye_0344.jpg_face_2_L.jpg 1
Boris_Trajkovski_0001_L.jpg 0
Ernie_Fletcher_0001_L.jpg 0
Gene_Sauers_0001_L.jpg 0
closed_eye_0711.jpg_face_1_L.jpg 1
closed_eye_2387.jpg_face_1_L.jpg 1
closed_eye_1506.jpg_face_1_L.jpg 1
closed_eye_0236.jpg_face_1_L.jpg 1
Dieter_Zetsche_0001_L.jpg 0
Patrick_Rafter_0001_L.jpg 0
closed_eye_0503.jpg_face_1_L.jpg 1
closed_eye_1844.png_face_2_L.jpg 1
closed_eye_0424.jpg_face_1_L.jpg 1
closed_eye_1126.jpg_face_1_L.jpg 1
Dan_Dickau_0001_L.jpg 0
Donald_Hays_0001_L.jpg 0
Raf_Vallone_0001_L.jpg 0
closed_eye_2202.jpg_face_1_L.jpg 1
Marco_Pantani_0001_L.jpg 0
Kristin_Scott_Thomas_0001_L.jpg 0
Omar_el-Heib_0001_L.jpg 0
closed_eye_2380.jpg_face_1_L.jpg 1
Nigel_Redden_0001_L.jpg 0
Ludivine_Sagnier_0001_L.jpg 0
Dave_Lewis_0001_L.jpg 0
closed_eye_0551.jpg_face_1_L.jpg 1
closed_eye_1260.jpg_face_2_L.jpg 1
Eric_Lloyd_0001_L.jpg 0
closed_eye_2247.jpg_face_1_L.jpg 1
closed_eye_2536.BMP_face_1_L.jpg 1
Kate_Lee_0001_L.jpg 0
Lindsay_Benko_0001_L.jpg 0
Rachel_Hunter_0001_L.jpg 0
closed_eye_0627.jpg_face_1_L.jpg 1
closed_eye_0806.jpg_face_1_L.jpg 1
closed_eye_2585.jpg_face_1_L.jpg 1
Eric_Idle_0001_L.jpg 0
Bob_Alper_0001_L.jpg 0
John_Marburger_0001_L.jpg 0
Jose_Viegas_Filho_0001_L.jpg 0
Jan_Petersen_0001_L.jpg 0
Bryant_Young_0001_L.jpg 0
Doris_Roberts_0001_L.jpg 0
James_Gandolfini_0001_L.jpg 0
closed_eye_2386.jpg_face_1_L.jpg 1
Akhmed_Zakayev_0001_L.jpg 0
closed_eye_1366.BMP_face_1_L.jpg 1
closed_eye_0198.jpg_face_1_L.jpg 1
Gordon_Brown_0001_L.jpg 0
